customer_id,treated,converted,tenure_months,avg_workouts_week,streak_active,support_tickets_30d,plan_type
C02355,0,0,60.0,6.3,1,0,annual
C02356,0,1,60.0,8.7,0,1,monthly
C02357,1,0,60.0,2.6,0,1,monthly
C02358,1,1,60.0,1.7,0,2,monthly
C02359,1,1,58.6,2.9,0,0,annual
C02360,0,1,60.0,3.3,1,1,monthly
C02361,1,0,41.3,0.9,0,1,annual
C02362,1,1,60.0,1.6,0,0,monthly
C02363,0,0,60.0,2.2,0,0,monthly
C02364,1,1,60.0,1.9,1,0,annual
C02365,1,0,60.0,6.5,1,0,monthly
C02366,1,1,60.0,2.4,1,1,monthly
C02367,0,0,60.0,0.6,0,1,annual
C02368,0,0,60.0,3.2,1,0,monthly
C02369,0,0,60.0,2.6,1,0,monthly
C02370,0,0,60.0,2.3,0,0,monthly
C02371,0,0,57.6,0.7,0,1,monthly
C02372,0,1,60.0,2.2,0,0,annual
C02373,1,1,60.0,3.0,1,1,monthly
C02374,1,0,60.0,6.8,0,2,monthly
C02375,0,0,60.0,1.8,1,1,monthly
C02376,1,1,59.8,4.3,0,0,monthly
C02377,1,1,60.0,2.1,1,2,monthly
C02378,1,0,53.1,2.9,0,1,monthly
C02379,0,0,60.0,3.6,1,0,annual
C02380,1,1,60.0,9.1,1,0,annual
C02381,0,0,60.0,5.3,1,0,annual
C02382,0,0,58.3,1.3,0,1,monthly
C02383,0,0,60.0,3.1,0,3,monthly
C02384,1,1,60.0,2.9,1,0,annual
C02385,0,0,60.0,3.4,0,0,monthly
C02386,0,1,60.0,0.8,1,2,annual
C02387,1,1,60.0,2.5,1,0,annual
C02388,0,1,60.0,1.5,1,1,monthly
C02389,1,1,60.0,1.4,0,2,monthly
C02390,0,1,60.0,4.3,1,1,monthly
C02391,1,1,49.1,6.2,1,0,monthly
C02392,1,1,60.0,4.4,1,2,annual
C02393,1,1,59.4,6.8,0,0,annual
C02394,0,1,60.0,2.1,1,0,annual
C02395,1,0,60.0,11.4,1,1,monthly
C02396,0,1,60.0,0.3,1,1,annual
C02397,1,0,60.0,7.3,0,1,annual
C02398,0,1,60.0,2.8,1,0,annual
C02399,0,0,60.0,2.8,1,0,annual
C02400,0,1,60.0,0.4,0,0,monthly
C02401,1,1,58.2,2.3,1,2,monthly
C02402,1,1,60.0,1.6,1,0,monthly
C02403,0,1,60.0,0.9,1,0,monthly
C02404,0,0,60.0,3.4,1,1,monthly
C02405,1,0,60.0,4.9,0,2,monthly
C02406,0,0,60.0,2.2,1,0,monthly
C02407,1,0,42.0,1.6,1,0,monthly
C02408,1,1,60.0,2.8,1,1,annual
C02409,1,0,60.0,1.7,0,0,monthly
C02410,1,0,60.0,3.9,1,1,monthly
C02411,1,1,60.0,1.7,1,0,monthly
C02412,1,0,60.0,4.5,1,2,monthly
C02413,0,0,60.0,0.6,1,3,annual
C02414,1,1,52.8,2.5,1,1,monthly
C02415,0,1,60.0,1.0,1,0,monthly
C02416,0,1,60.0,2.2,1,0,annual
C02417,0,0,60.0,2.1,0,0,monthly
C02418,1,0,57.8,7.5,0,1,annual
C02419,1,1,60.0,1.8,1,0,annual
C02420,1,1,60.0,2.2,0,0,annual
C02421,0,1,60.0,4.7,1,0,monthly
C02422,1,1,60.0,0.8,1,0,monthly
C02423,0,0,53.5,0.7,1,0,monthly
C02424,1,0,60.0,1.2,1,0,monthly
C02425,0,1,60.0,0.4,1,0,monthly
C02426,1,1,54.8,1.3,0,0,monthly
C02427,1,1,60.0,3.3,1,1,monthly
C02428,1,1,60.0,1.3,0,0,monthly
C02429,1,1,60.0,5.2,1,0,annual
C02430,0,1,60.0,2.0,1,0,annual
C02431,0,1,60.0,2.9,0,2,monthly
C02432,0,0,60.0,4.0,0,1,annual
C02433,1,0,55.5,1.9,1,0,annual
C02434,1,0,60.0,3.8,1,1,monthly
C02435,1,0,46.8,4.2,1,1,monthly
C02436,1,0,60.0,8.1,1,0,monthly
C02437,1,1,60.0,2.3,1,0,annual
C02438,1,1,60.0,0.4,0,0,monthly
C02439,1,0,60.0,2.3,0,1,annual
C02440,0,1,60.0,0.3,1,0,annual
C02441,1,1,59.5,0.9,1,1,annual
C02442,0,1,60.0,4.5,1,0,monthly
C02443,1,1,60.0,2.7,1,0,monthly
C02444,1,0,41.7,8.9,0,0,monthly
C02445,0,0,60.0,3.4,1,0,monthly
C02446,0,1,60.0,1.5,1,1,monthly
C02447,1,1,54.7,2.3,0,1,annual
C02448,0,1,60.0,2.4,0,1,annual
C02449,0,0,57.8,1.1,0,1,monthly
C02450,1,1,60.0,2.7,1,0,monthly
C02451,1,1,52.5,0.6,1,0,annual
C02452,0,1,60.0,4.6,1,0,annual
C02453,0,1,60.0,2.6,0,1,monthly
C02454,1,0,60.0,1.3,0,0,annual
C02455,1,1,60.0,0.5,1,1,monthly
C02456,0,0,60.0,1.5,0,2,monthly
C02457,1,0,38.5,2.3,0,0,monthly
C02458,1,1,60.0,3.3,0,0,annual
C02459,1,0,60.0,5.6,0,0,monthly
C02460,0,0,60.0,2.8,1,0,annual
C02461,0,0,60.0,2.8,1,0,monthly
C02462,0,0,60.0,3.3,0,1,monthly
C02463,0,0,60.0,1.0,1,0,monthly
C02464,0,1,54.6,1.3,0,0,monthly
C02465,0,0,55.7,2.5,1,1,monthly
C02466,1,1,51.3,0.9,1,0,monthly
C02467,0,1,52.9,4.2,0,0,monthly
C02468,1,0,60.0,0.9,0,0,monthly
C02469,1,1,60.0,0.4,0,0,monthly
C02470,0,0,60.0,6.5,1,3,annual
C02471,0,1,44.0,1.4,1,2,monthly
C02472,0,0,43.7,4.8,0,1,monthly
C02473,0,0,60.0,3.9,0,0,annual
C02474,0,0,49.1,4.0,1,0,monthly
C02475,0,1,54.5,4.6,1,1,monthly
C02476,0,1,60.0,1.1,1,1,monthly
C02477,0,0,60.0,7.0,1,0,monthly
C02478,0,1,60.0,2.5,0,0,monthly
C02479,0,1,60.0,2.9,1,0,monthly
C02480,1,0,60.0,3.0,1,0,monthly
C02481,0,0,60.0,1.2,0,1,monthly
C02482,0,1,38.6,1.6,1,0,monthly
C02483,1,0,60.0,2.9,1,2,monthly
C02484,0,0,60.0,6.1,1,1,monthly
C02485,0,0,34.2,1.1,0,1,annual
C02486,1,1,60.0,2.1,1,1,monthly
C02487,0,0,60.0,2.5,1,1,monthly
C02488,0,0,60.0,2.9,1,0,annual
C02489,1,1,60.0,5.6,1,0,annual
C02490,0,1,60.0,1.0,1,3,monthly
C02491,0,0,54.1,2.9,1,1,monthly
C02492,0,0,58.2,3.8,0,0,annual
C02493,0,0,60.0,4.8,1,2,annual
C02494,1,0,60.0,2.9,1,1,monthly
C02495,1,0,58.0,1.7,0,1,monthly
C02496,0,1,60.0,1.3,0,0,annual
C02497,1,0,60.0,2.4,1,1,monthly
C02498,1,1,60.0,0.7,0,0,monthly
C02499,0,1,60.0,3.4,0,0,monthly
C02500,0,0,60.0,4.1,0,1,annual
C02501,0,0,60.0,6.1,1,1,annual
C02502,0,0,60.0,2.0,0,1,monthly
C02503,0,0,60.0,3.7,1,1,monthly
C02504,1,1,60.0,5.2,0,1,monthly
C02505,1,1,60.0,3.2,1,0,monthly
C02506,0,0,60.0,3.5,1,0,monthly
C02507,0,1,60.0,3.5,1,1,monthly
C02508,1,1,56.1,1.5,1,0,monthly
C02509,1,0,60.0,3.5,1,1,annual
C02510,1,1,60.0,2.1,1,2,monthly
C02511,0,1,60.0,6.8,0,0,monthly
C02512,1,0,60.0,0.8,1,0,annual
C02513,1,1,60.0,6.0,1,0,monthly
C02514,1,1,60.0,2.7,0,0,monthly
C02515,1,1,60.0,2.2,1,0,monthly
C02516,0,1,60.0,3.6,1,1,monthly
C02517,0,0,60.0,0.9,0,0,annual
C02518,0,0,60.0,1.6,1,0,monthly
C02519,1,0,60.0,1.4,1,1,annual
C02520,1,1,60.0,1.9,0,1,annual
C02521,1,1,60.0,7.1,0,3,monthly
C02522,0,1,35.4,0.7,1,0,monthly
C02523,0,1,60.0,4.9,1,1,monthly
C02524,0,0,51.6,1.3,0,1,annual
C02525,1,1,60.0,2.4,1,0,monthly
C02526,1,1,55.4,3.3,1,0,annual
C02527,1,0,60.0,0.9,1,0,monthly
C02528,1,1,49.6,1.2,1,1,monthly
C02529,0,0,49.1,2.0,1,0,monthly
C02530,0,0,45.8,1.6,1,2,monthly
C02531,1,0,60.0,4.5,1,2,monthly
C02532,0,0,57.5,3.4,1,0,monthly
C02533,0,1,60.0,0.7,1,1,monthly
C02534,0,1,60.0,1.8,1,0,monthly
C02535,0,0,45.7,2.4,1,0,monthly
C02536,0,1,60.0,3.1,0,1,monthly
C02537,1,1,60.0,2.2,1,0,monthly
C02538,0,1,60.0,3.5,0,0,annual
C02539,1,1,42.4,1.7,0,0,monthly
C02540,0,0,60.0,3.6,1,4,monthly
C02541,1,1,56.8,5.1,1,1,monthly
C02542,1,0,60.0,4.8,1,1,monthly
C02543,1,1,60.0,3.1,1,1,monthly
C02544,1,0,60.0,2.5,0,0,annual
C02545,0,1,55.0,3.7,1,2,annual
C02546,0,0,60.0,2.8,0,1,annual
C02547,1,1,60.0,3.0,1,1,monthly
C02548,1,0,60.0,3.1,0,1,annual
C02549,1,1,56.9,5.7,1,1,annual
C02550,0,0,52.4,1.8,1,0,monthly
C02551,0,1,60.0,8.3,1,0,monthly
C02552,0,1,60.0,2.1,0,0,monthly
C02553,1,1,60.0,1.1,0,0,annual
C02554,0,0,60.0,3.1,0,1,annual
C02555,1,1,57.8,1.1,1,1,annual
C02556,0,0,60.0,3.9,1,0,monthly
C02557,0,0,51.8,1.8,0,2,monthly
C02558,0,1,45.8,4.8,1,0,annual
C02559,0,0,60.0,1.5,1,0,monthly
C02560,0,1,60.0,2.1,0,3,annual
C02561,0,0,59.8,5.9,0,3,monthly
C02562,1,1,60.0,5.3,0,1,annual
C02563,0,1,48.8,2.7,0,1,monthly
C02564,1,1,53.5,2.1,0,3,monthly
C02565,1,1,60.0,1.1,0,1,monthly
C02566,0,0,60.0,0.6,0,0,monthly
C02567,1,1,60.0,1.1,1,0,monthly
C02568,1,1,60.0,5.8,1,1,annual
C02569,1,1,60.0,3.2,1,2,monthly
C02570,0,1,60.0,1.3,1,1,annual
C02571,1,1,60.0,3.8,0,0,monthly
C02572,0,0,60.0,1.3,0,0,monthly
C02573,0,1,47.1,4.6,0,2,annual
C02574,1,0,60.0,1.9,1,0,annual
C02575,1,1,60.0,4.3,1,0,annual
C02576,0,1,60.0,0.6,0,1,monthly
C02577,0,0,51.1,0.9,1,2,annual
C02578,1,1,48.2,4.2,1,0,annual
C02579,1,1,60.0,4.4,1,0,annual
C02580,1,0,60.0,6.1,0,2,annual
C02581,0,1,46.0,3.3,0,0,monthly
C02582,1,1,60.0,1.9,1,1,monthly
C02583,1,1,60.0,2.1,0,1,monthly
C02584,1,0,60.0,3.2,1,0,annual
C02585,1,1,60.0,0.7,1,1,annual
C02586,0,1,60.0,0.5,1,0,monthly
C02587,1,1,60.0,4.5,0,0,monthly
C02588,1,0,60.0,5.5,0,2,annual
C02589,0,0,60.0,3.1,0,1,monthly
C02590,1,1,60.0,1.8,1,1,monthly
C02591,1,0,60.0,1.7,1,1,monthly
C02592,1,1,60.0,2.4,1,0,annual
C02593,0,0,60.0,2.3,1,0,monthly
C02594,0,0,60.0,2.3,1,0,monthly
C02595,0,1,60.0,3.2,0,1,monthly
C02596,1,1,56.5,1.3,0,0,monthly
C02597,1,0,60.0,3.2,0,0,monthly
C02598,1,1,47.2,1.1,0,1,annual
C02599,1,1,60.0,3.0,1,0,monthly
C02600,0,0,60.0,0.6,1,0,annual
C02601,0,1,41.1,1.3,0,1,monthly
C02602,0,0,60.0,5.0,1,2,annual
C02603,0,1,60.0,3.6,0,0,monthly
C02604,0,1,60.0,3.9,0,0,monthly
C02605,1,0,54.0,7.9,1,2,monthly
C02606,1,1,60.0,2.4,1,0,monthly
C02607,1,0,60.0,3.5,0,1,monthly
C02608,1,1,60.0,1.9,1,0,monthly
C02609,1,0,60.0,2.5,1,1,monthly
C02610,0,1,60.0,3.1,0,0,annual
C02611,0,1,60.0,0.8,1,0,monthly
C02612,1,1,60.0,0.3,0,1,monthly
C02613,0,1,60.0,4.6,0,1,monthly
C02614,0,0,60.0,2.8,0,0,monthly
C02615,1,0,53.1,1.8,0,1,monthly
C02616,0,0,60.0,0.9,0,1,monthly
C02617,0,0,33.5,3.8,0,2,annual
C02618,1,1,54.7,2.5,1,0,monthly
C02619,1,1,58.1,2.8,1,0,annual
C02620,0,0,60.0,1.3,0,2,monthly
C02621,1,0,60.0,2.6,0,0,monthly
C02622,0,1,60.0,3.7,0,0,annual
C02623,1,1,60.0,1.3,1,1,monthly
C02624,0,0,60.0,1.0,0,1,monthly
C02625,0,1,60.0,7.1,1,0,annual
C02626,1,1,60.0,1.3,0,0,monthly
C02627,1,1,60.0,2.5,1,0,monthly
C02628,0,1,60.0,2.3,0,0,monthly
C02629,0,1,60.0,0.9,0,0,monthly
C02630,1,0,60.0,4.0,1,0,annual
C02631,0,1,60.0,4.2,1,0,annual
C02632,0,1,46.0,3.9,1,2,monthly
C02633,1,1,60.0,2.2,0,0,annual
C02634,0,1,60.0,3.0,0,1,monthly
C02635,1,0,58.5,1.5,1,0,monthly
C02636,1,1,60.0,2.8,1,0,annual
C02637,1,1,60.0,3.9,1,0,monthly
C02638,0,0,60.0,4.3,1,0,monthly
C02639,1,1,46.8,3.1,0,0,monthly
C02640,1,0,40.1,3.9,0,0,annual
C02641,0,0,60.0,3.3,1,0,annual
C02642,1,1,60.0,4.3,1,1,monthly
C02643,1,1,60.0,2.3,1,1,monthly
C02644,1,0,60.0,1.2,1,0,monthly
C02645,0,0,60.0,1.4,1,1,monthly
C02646,0,0,60.0,1.6,1,1,annual
C02647,1,1,60.0,7.1,1,0,annual
C02648,1,1,60.0,3.4,1,0,annual
C02649,0,1,60.0,3.7,0,1,monthly
C02650,0,1,60.0,4.9,1,0,monthly
C02651,0,0,52.2,0.9,1,1,monthly
C02652,0,0,60.0,3.0,0,1,annual
C02653,1,1,48.5,2.2,1,1,annual
C02654,0,1,60.0,5.1,0,0,annual
C02655,1,1,60.0,4.1,1,1,monthly
C02656,1,0,43.0,3.2,1,2,monthly
C02657,1,0,58.8,1.6,1,2,monthly
C02658,0,0,60.0,3.5,1,1,monthly
C02659,0,0,60.0,3.1,0,1,monthly
C02660,0,1,60.0,2.8,0,1,monthly
C02661,0,0,60.0,3.4,1,2,monthly
C02662,1,0,60.0,7.0,0,1,monthly
C02663,0,1,60.0,3.8,1,0,monthly
C02664,1,1,60.0,2.0,0,0,monthly
C02665,0,1,60.0,1.5,1,0,monthly
C02666,0,0,60.0,0.1,0,1,monthly
C02667,0,0,60.0,1.4,1,0,annual
C02668,1,1,50.2,3.5,1,0,monthly
C02669,0,0,60.0,1.4,0,0,annual
C02670,0,1,59.3,3.5,1,0,monthly
C02671,0,0,60.0,1.3,1,0,monthly
C02672,0,0,60.0,1.3,1,0,monthly
C02673,0,0,57.2,3.3,0,1,monthly
C02674,1,1,60.0,1.7,1,1,monthly
C02675,0,0,60.0,2.2,0,0,annual
C02676,0,1,60.0,6.0,0,0,monthly
C02677,0,1,60.0,1.3,1,1,monthly
C02678,1,1,60.0,3.4,0,1,annual
C02679,1,1,60.0,1.0,1,2,annual
C02680,1,0,60.0,2.6,1,4,monthly
C02681,0,0,60.0,2.4,1,0,annual
C02682,1,0,60.0,2.4,0,0,monthly
C02683,1,1,41.1,3.1,1,1,monthly
C02684,0,0,60.0,9.2,1,0,annual
C02685,0,1,42.9,2.4,1,1,monthly
C02686,1,1,50.1,3.8,1,2,monthly
C02687,0,1,60.0,2.1,0,1,annual
C02688,1,1,60.0,1.4,1,1,annual
C02689,1,1,60.0,1.3,1,0,annual
C02690,0,1,60.0,7.2,1,0,monthly
C02691,1,1,56.4,4.3,1,1,annual
C02692,1,1,60.0,1.7,0,0,annual
C02693,0,1,60.0,0.7,0,1,annual
C02694,1,1,39.8,5.2,1,0,annual
C02695,0,0,50.5,2.5,1,0,monthly
C02696,1,0,60.0,3.8,0,2,monthly
C02697,1,1,60.0,1.7,1,1,monthly
C02698,1,0,60.0,2.2,1,1,monthly
C02699,1,0,60.0,1.7,0,2,annual
C02700,1,1,60.0,2.9,1,1,annual
C02701,0,0,60.0,4.4,0,1,annual
C02702,0,0,60.0,3.6,1,0,monthly
C02703,0,1,60.0,4.0,1,1,monthly
C02704,1,1,60.0,7.5,0,0,monthly
C02705,0,0,54.8,3.8,1,3,monthly
C02706,1,1,60.0,1.7,1,3,annual
C02707,0,1,60.0,1.6,0,1,annual
C02708,0,0,59.4,4.3,1,2,monthly
C02709,1,1,60.0,4.0,1,2,annual
C02710,0,0,60.0,6.7,1,0,monthly
C02711,0,1,59.5,1.6,0,1,monthly
C02712,1,1,47.8,3.3,0,1,monthly
C02713,0,0,60.0,2.3,0,0,monthly
C02714,0,0,60.0,0.8,1,0,annual
C02715,1,0,60.0,1.4,1,0,annual
C02716,1,1,53.2,2.2,1,1,monthly
C02717,0,0,60.0,1.1,1,3,monthly
C02718,0,0,60.0,1.7,1,1,monthly
C02719,1,0,60.0,5.8,1,0,monthly
C02720,1,1,60.0,5.0,0,1,annual
C02721,0,0,60.0,2.0,0,1,monthly
C02722,0,0,60.0,1.7,0,0,monthly
C02723,0,1,58.9,0.1,0,0,monthly
C02724,0,1,60.0,0.8,1,1,monthly
C02725,1,0,55.1,2.5,0,0,monthly
C02726,0,0,60.0,2.7,0,2,annual
C02727,0,1,60.0,0.4,0,0,annual
C02728,1,1,60.0,2.5,0,0,monthly
C02729,0,0,60.0,4.4,0,2,monthly
C02730,1,1,60.0,3.1,0,1,monthly
C02731,1,1,60.0,3.1,0,0,monthly
C02732,1,0,60.0,2.5,0,1,monthly
C02733,1,1,58.3,3.2,1,1,annual
C02734,0,1,60.0,5.4,0,1,annual
C02735,0,1,60.0,3.4,1,0,monthly
C02736,1,0,41.9,1.3,1,1,monthly
C02737,0,1,60.0,4.3,1,0,monthly
C02738,1,1,53.9,2.1,1,0,monthly
C02739,1,1,37.6,1.6,0,2,monthly
C02740,0,1,60.0,9.5,0,1,monthly
C02741,0,1,60.0,2.5,1,1,monthly
C02742,1,1,60.0,1.4,1,0,annual
C02743,1,1,60.0,1.9,1,1,monthly
C02744,0,1,60.0,2.1,1,0,monthly
C02745,1,1,60.0,3.8,0,1,monthly
C02746,0,0,60.0,3.3,1,1,monthly
C02747,0,0,60.0,4.0,1,1,monthly
C02748,1,1,60.0,5.1,1,0,monthly
C02749,0,0,60.0,5.9,0,1,annual
C02750,1,0,47.5,5.6,1,2,annual
C02751,0,1,60.0,0.6,0,1,annual
C02752,1,1,43.6,7.2,1,0,monthly
C02753,0,0,44.1,1.6,1,0,annual
C02754,0,1,45.5,3.6,1,2,annual
C02755,1,1,60.0,3.7,1,1,monthly
C02756,0,0,44.4,2.4,0,1,monthly
C02757,1,0,60.0,1.6,0,0,monthly
C02758,0,0,60.0,0.9,0,0,monthly
C02759,1,1,60.0,2.7,1,2,annual
C02760,1,1,60.0,2.4,1,0,monthly
C02761,0,1,60.0,1.1,1,0,annual
C02762,1,1,60.0,2.5,1,1,monthly
C02763,0,1,58.6,3.5,1,1,annual
C02764,0,1,60.0,8.1,1,1,monthly
C02765,0,0,60.0,1.8,1,1,annual
C02766,0,1,60.0,1.8,0,1,monthly
C02767,0,1,55.5,5.1,1,1,annual
C02768,1,0,60.0,2.8,0,0,monthly
C02769,1,0,60.0,0.8,1,1,monthly
C02770,0,0,60.0,1.7,1,1,monthly
C02771,1,1,60.0,1.8,0,0,annual
C02772,1,1,60.0,3.1,0,2,annual
C02773,0,0,60.0,1.1,0,0,annual
C02774,0,0,60.0,0.9,0,0,monthly
C02775,0,1,60.0,1.9,1,0,monthly
C02776,0,1,60.0,2.0,0,0,monthly
C02777,0,0,60.0,1.3,0,0,monthly
C02778,1,1,60.0,1.1,1,1,monthly
C02779,0,0,60.0,4.5,1,1,annual
C02780,1,0,60.0,2.1,0,1,annual
C02781,0,1,60.0,4.4,1,1,annual
C02782,1,1,53.8,3.7,1,1,monthly
C02783,0,0,60.0,1.6,0,0,monthly
C02784,1,0,33.1,1.4,1,1,monthly
C02785,1,1,60.0,5.4,1,1,annual
C02786,1,1,60.0,3.8,0,0,monthly
C02787,0,0,41.7,2.5,1,0,annual
C02788,0,1,60.0,4.6,1,0,monthly
C02789,0,0,60.0,1.1,1,1,monthly
C02790,1,0,48.9,6.8,1,1,annual
C02791,1,1,60.0,1.8,1,1,annual
C02792,1,0,60.0,1.0,1,1,annual
C02793,0,0,60.0,2.1,1,1,monthly
C02794,0,1,46.6,1.2,1,1,monthly
C02795,0,1,60.0,2.9,0,0,monthly
C02796,0,0,48.1,2.1,0,1,annual
C02797,1,1,60.0,2.1,0,0,monthly
C02798,1,0,60.0,7.5,0,1,annual
C02799,1,1,60.0,3.5,1,0,annual
C02800,0,0,60.0,1.6,1,0,annual
C02801,0,0,60.0,2.6,1,0,monthly
C02802,0,1,34.4,5.4,1,1,monthly
C02803,1,1,60.0,2.0,1,0,annual
C02804,1,1,60.0,2.7,1,1,annual
C02805,0,0,49.8,1.7,1,1,annual
C02806,1,0,60.0,4.6,0,1,monthly
C02807,0,0,53.7,2.6,0,2,annual
C02808,0,1,58.4,5.7,1,1,monthly
C02809,0,0,60.0,3.0,0,4,monthly
C02810,1,1,60.0,2.2,1,0,monthly
C02811,1,1,60.0,2.3,0,0,monthly
C02812,1,1,45.0,6.9,0,0,monthly
C02813,0,1,60.0,2.8,0,0,monthly
C02814,0,0,46.4,1.5,1,0,monthly
C02815,0,1,60.0,2.1,1,0,monthly
C02816,1,0,60.0,6.7,1,1,monthly
C02817,1,1,60.0,1.1,0,0,monthly
C02818,1,0,60.0,1.7,1,2,annual
C02819,0,0,60.0,5.1,1,0,annual
C02820,0,0,60.0,3.9,1,0,annual
C02821,1,1,49.0,1.4,0,0,monthly
C02822,1,0,60.0,2.2,0,0,monthly
C02823,0,1,60.0,1.7,0,2,annual
C02824,0,1,52.2,6.7,1,0,monthly
C02825,1,0,35.9,3.2,0,0,monthly
C02826,1,0,60.0,2.2,0,0,monthly
C02827,1,1,60.0,2.3,0,0,monthly
C02828,1,1,60.0,1.8,1,2,annual
C02829,1,1,60.0,5.0,1,2,annual
C02830,1,1,60.0,3.8,1,0,annual
C02831,0,0,60.0,5.0,1,0,annual
C02832,0,1,59.9,2.3,0,1,annual
C02833,1,0,47.7,1.9,0,0,monthly
C02834,0,1,58.1,3.5,0,1,monthly
C02835,1,0,60.0,2.9,0,0,monthly
C02836,1,0,60.0,8.2,1,2,monthly
C02837,1,1,58.4,2.2,1,0,annual
C02838,1,0,60.0,1.9,1,3,monthly
C02839,0,1,60.0,2.8,0,1,annual
C02840,0,1,54.6,1.5,0,1,annual
C02841,1,0,60.0,3.5,0,0,monthly
C02842,0,1,60.0,1.3,1,0,annual
C02843,0,1,60.0,3.3,0,0,annual
C02844,0,0,60.0,2.8,0,0,annual
C02845,1,1,60.0,7.0,1,0,annual
C02846,0,0,45.5,3.1,1,0,monthly
C02847,0,0,60.0,1.5,0,0,annual
C02848,1,0,60.0,3.9,0,1,monthly
C02849,1,0,59.4,1.6,0,2,annual
C02850,1,1,60.0,3.6,1,0,annual
C02851,0,0,60.0,2.2,0,1,monthly
C02852,1,0,58.8,1.3,1,0,annual
C02853,0,0,60.0,1.1,1,0,annual
C02854,0,1,60.0,6.2,0,0,monthly
C02855,1,1,60.0,1.0,0,0,annual
C02856,1,0,60.0,3.0,0,3,annual
C02857,1,0,58.5,5.1,0,3,monthly
C02858,1,1,60.0,1.5,0,0,annual
C02859,1,1,60.0,2.2,1,1,monthly
C02860,1,1,60.0,6.4,1,1,annual
C02861,1,0,60.0,2.1,0,1,monthly
C02862,1,1,60.0,1.8,1,0,monthly
C02863,1,0,60.0,1.7,0,1,annual
C02864,1,1,60.0,4.5,1,1,monthly
C02865,1,1,60.0,3.1,1,0,monthly
C02866,0,1,53.8,2.4,1,0,monthly
C02867,1,1,60.0,4.4,0,0,monthly
C02868,1,1,60.0,5.1,1,1,monthly
C02869,0,0,57.8,1.7,1,0,monthly
C02870,1,1,51.9,1.3,0,1,monthly
C02871,0,0,60.0,2.6,1,1,monthly
C02872,1,1,60.0,5.4,1,0,monthly
C02873,0,1,57.4,2.4,0,1,monthly
C02874,0,1,51.2,3.7,1,1,monthly
C02875,0,0,60.0,1.2,1,2,monthly
C02876,0,0,60.0,2.6,0,0,monthly
C02877,0,1,60.0,4.6,0,0,annual
C02878,1,1,60.0,5.6,0,1,monthly
C02879,1,0,60.0,3.4,0,0,monthly
C02880,0,0,60.0,2.8,0,0,monthly
C02881,0,1,52.8,3.0,0,0,monthly
C02882,0,0,48.2,4.3,0,0,annual
C02883,0,1,60.0,3.4,1,0,monthly
C02884,0,0,55.7,1.3,0,1,monthly
C02885,1,1,60.0,1.1,0,1,monthly
C02886,0,0,60.0,1.5,0,0,annual
C02887,0,1,60.0,1.9,0,0,monthly
C02888,1,0,60.0,6.8,0,0,monthly
C02889,1,1,60.0,5.5,0,1,annual
C02890,1,1,60.0,2.5,1,0,monthly
C02891,0,1,60.0,3.0,0,0,annual
C02892,1,1,41.5,2.1,0,0,monthly
C02893,0,0,60.0,1.7,1,1,monthly
C02894,0,0,54.6,4.6,1,2,monthly
C02895,0,1,60.0,1.0,1,1,monthly
C02896,0,1,58.5,4.4,1,0,monthly
C02897,1,1,60.0,2.3,0,0,annual
C02898,0,1,60.0,1.6,1,0,monthly
C02899,1,1,60.0,0.9,1,0,annual
C02900,1,1,60.0,2.1,0,2,monthly
C02901,0,1,60.0,2.0,1,0,annual
C02902,0,0,56.9,3.5,1,1,annual
C02903,1,0,60.0,3.5,1,0,monthly
C02904,0,0,60.0,1.3,1,0,monthly
C02905,1,0,60.0,2.5,1,1,annual
C02906,1,0,60.0,6.0,0,1,monthly
C02907,0,1,51.9,2.1,1,1,annual
C02908,0,0,60.0,1.1,0,3,annual
C02909,0,0,60.0,9.2,0,1,monthly
C02910,1,1,60.0,1.2,1,2,annual
C02911,0,0,60.0,5.0,0,1,monthly
C02912,1,1,60.0,3.7,1,0,monthly
C02913,0,0,52.4,2.1,0,1,monthly
C02914,1,1,60.0,1.1,0,1,monthly
C02915,0,0,60.0,3.3,1,2,monthly
C02916,1,1,60.0,3.3,0,0,monthly
C02917,0,1,60.0,3.9,1,0,annual
C02918,0,0,60.0,2.1,0,2,monthly
C02919,0,0,60.0,1.2,0,2,monthly
C02920,1,0,60.0,4.6,0,2,monthly
C02921,1,0,60.0,1.7,0,2,monthly
C02922,0,1,60.0,1.5,0,0,monthly
C02923,0,0,48.1,4.0,1,0,monthly
C02924,0,1,60.0,2.2,1,1,annual
C02925,0,0,59.8,3.1,0,2,monthly
C02926,0,0,60.0,3.5,0,1,annual
C02927,1,0,52.1,5.8,1,0,monthly
C02928,0,0,60.0,2.7,1,1,annual
C02929,0,1,60.0,4.6,0,0,monthly
C02930,1,0,39.6,2.2,1,0,monthly
C02931,1,1,57.3,5.6,1,1,annual
C02932,1,1,60.0,7.0,1,1,annual
C02933,1,0,60.0,10.6,1,0,monthly
C02934,1,0,60.0,2.7,0,0,annual
C02935,1,1,60.0,4.7,0,0,annual
C02936,0,0,60.0,3.4,0,0,monthly
C02937,0,0,60.0,2.5,1,2,monthly
C02938,0,1,60.0,1.6,0,0,monthly
C02939,1,1,60.0,1.8,1,1,monthly
C02940,0,0,46.2,2.3,1,1,monthly
C02941,1,1,60.0,4.9,1,1,monthly
C02942,1,0,60.0,1.3,0,1,monthly
C02943,1,0,60.0,2.5,0,0,monthly
C02944,1,0,60.0,2.5,0,1,monthly
