respondent_id,task_id,alternative,chosen,price,content,ads,plan
27,213,3,1,10,premium,full_ads,monthly
27,214,1,0,14,standard,no_ads,annual
27,214,2,0,14,standard,full_ads,monthly
27,214,3,1,10,premium,limited_ads,monthly
27,215,1,0,14,standard,full_ads,annual
27,215,2,0,14,premium,full_ads,annual
27,215,3,1,14,premium,full_ads,annual
27,216,1,0,22,premium,no_ads,monthly
27,216,2,1,22,premium,no_ads,annual
27,216,3,0,18,premium,no_ads,annual
28,217,1,1,10,premium,no_ads,monthly
28,217,2,0,18,premium,limited_ads,annual
28,217,3,0,22,premium,full_ads,monthly
28,218,1,0,22,premium,no_ads,monthly
28,218,2,1,14,premium,limited_ads,monthly
28,218,3,0,10,premium,limited_ads,monthly
28,219,1,1,10,premium,no_ads,annual
28,219,2,0,18,standard,no_ads,annual
28,219,3,0,10,standard,no_ads,annual
28,220,1,0,22,premium,full_ads,annual
28,220,2,0,22,standard,full_ads,monthly
28,220,3,1,14,premium,limited_ads,annual
28,221,1,0,14,premium,limited_ads,monthly
28,221,2,1,10,standard,no_ads,annual
28,221,3,0,14,standard,full_ads,monthly
28,222,1,1,10,premium,no_ads,monthly
28,222,2,0,14,premium,limited_ads,monthly
28,222,3,0,22,standard,limited_ads,monthly
28,223,1,0,18,standard,no_ads,monthly
28,223,2,1,10,premium,limited_ads,annual
28,223,3,0,18,premium,no_ads,monthly
28,224,1,0,10,premium,full_ads,annual
28,224,2,0,14,premium,full_ads,monthly
28,224,3,1,10,standard,limited_ads,annual
29,225,1,0,22,premium,full_ads,monthly
29,225,2,0,22,premium,full_ads,monthly
29,225,3,1,14,standard,limited_ads,annual
29,226,1,0,22,premium,limited_ads,annual
29,226,2,0,18,premium,limited_ads,monthly
29,226,3,1,14,premium,no_ads,monthly
29,227,1,0,22,premium,full_ads,monthly
29,227,2,1,14,standard,no_ads,monthly
29,227,3,0,10,premium,limited_ads,annual
29,228,1,1,22,premium,no_ads,monthly
29,228,2,0,22,premium,full_ads,annual
29,228,3,0,22,standard,no_ads,annual
29,229,1,1,18,premium,no_ads,monthly
29,229,2,0,10,standard,full_ads,annual
29,229,3,0,22,premium,full_ads,monthly
29,230,1,0,22,standard,no_ads,annual
29,230,2,0,14,standard,no_ads,monthly
29,230,3,1,14,premium,limited_ads,annual
29,231,1,0,10,premium,limited_ads,monthly
29,231,2,1,18,premium,no_ads,annual
29,231,3,0,22,premium,limited_ads,annual
29,232,1,0,14,premium,full_ads,monthly
29,232,2,1,18,premium,no_ads,monthly
29,232,3,0,10,standard,limited_ads,monthly
30,233,1,0,22,standard,full_ads,annual
30,233,2,0,22,premium,limited_ads,monthly
30,233,3,1,22,standard,limited_ads,monthly
30,234,1,0,22,premium,full_ads,annual
30,234,2,1,18,standard,no_ads,annual
30,234,3,0,22,standard,limited_ads,monthly
30,235,1,0,14,standard,no_ads,monthly
30,235,2,1,10,premium,full_ads,annual
30,235,3,0,18,standard,limited_ads,annual
30,236,1,0,10,standard,full_ads,monthly
30,236,2,1,10,standard,full_ads,monthly
30,236,3,0,18,standard,limited_ads,annual
30,237,1,0,22,standard,no_ads,monthly
30,237,2,1,14,premium,limited_ads,monthly
30,237,3,0,18,premium,full_ads,annual
30,238,1,0,18,premium,full_ads,monthly
30,238,2,0,18,standard,limited_ads,annual
30,238,3,1,14,premium,limited_ads,annual
30,239,1,0,18,standard,full_ads,annual
30,239,2,1,14,premium,full_ads,annual
30,239,3,0,22,premium,limited_ads,monthly
30,240,1,0,22,premium,full_ads,monthly
30,240,2,1,10,standard,limited_ads,monthly
30,240,3,0,22,premium,full_ads,monthly
31,241,1,0,10,premium,full_ads,annual
31,241,2,0,22,premium,full_ads,annual
31,241,3,1,10,standard,limited_ads,annual
31,242,1,1,14,standard,full_ads,annual
31,242,2,0,10,standard,full_ads,monthly
31,242,3,0,18,standard,no_ads,monthly
31,243,1,0,14,standard,no_ads,monthly
31,243,2,1,10,standard,no_ads,annual
31,243,3,0,10,standard,full_ads,annual
31,244,1,0,10,standard,limited_ads,monthly
31,244,2,1,10,premium,full_ads,monthly
31,244,3,0,14,standard,no_ads,monthly
31,245,1,0,22,premium,limited_ads,annual
31,245,2,1,10,standard,limited_ads,monthly
31,245,3,0,22,premium,full_ads,monthly
31,246,1,0,18,standard,full_ads,monthly
31,246,2,0,10,standard,limited_ads,annual
31,246,3,1,10,premium,limited_ads,annual
31,247,1,1,10,standard,no_ads,annual
31,247,2,0,14,standard,full_ads,annual
31,247,3,0,18,premium,limited_ads,annual
31,248,1,1,10,premium,no_ads,monthly
31,248,2,0,10,standard,limited_ads,monthly
31,248,3,0,10,standard,no_ads,monthly
32,249,1,0,10,premium,full_ads,annual
32,249,2,0,22,standard,full_ads,monthly
32,249,3,1,14,premium,limited_ads,annual
32,250,1,0,22,standard,no_ads,annual
32,250,2,0,10,standard,no_ads,annual
32,250,3,1,22,premium,no_ads,monthly
32,251,1,1,22,standard,no_ads,annual
32,251,2,0,10,standard,full_ads,annual
32,251,3,0,18,premium,no_ads,monthly
32,252,1,0,14,premium,no_ads,monthly
32,252,2,1,18,premium,no_ads,monthly
32,252,3,0,22,standard,limited_ads,annual
32,253,1,0,22,premium,full_ads,monthly
32,253,2,1,10,premium,full_ads,annual
32,253,3,0,18,standard,no_ads,monthly
32,254,1,1,18,premium,limited_ads,monthly
32,254,2,0,14,standard,limited_ads,annual
32,254,3,0,18,standard,limited_ads,annual
32,255,1,0,10,standard,limited_ads,annual
32,255,2,0,18,premium,limited_ads,annual
32,255,3,1,10,standard,no_ads,monthly
32,256,1,0,10,standard,limited_ads,annual
32,256,2,0,10,standard,full_ads,annual
32,256,3,1,10,standard,no_ads,monthly
33,257,1,0,14,premium,full_ads,monthly
33,257,2,1,10,premium,no_ads,annual
33,257,3,0,18,standard,no_ads,monthly
33,258,1,0,22,standard,no_ads,monthly
33,258,2,1,18,premium,no_ads,monthly
33,258,3,0,22,premium,limited_ads,monthly
33,259,1,1,18,standard,no_ads,monthly
33,259,2,0,10,standard,full_ads,annual
33,259,3,0,18,premium,no_ads,monthly
33,260,1,1,14,standard,no_ads,annual
33,260,2,0,14,standard,no_ads,annual
33,260,3,0,22,premium,full_ads,annual
33,261,1,1,14,standard,no_ads,monthly
33,261,2,0,22,premium,limited_ads,monthly
33,261,3,0,22,premium,no_ads,monthly
33,262,1,0,18,standard,no_ads,monthly
33,262,2,0,18,premium,full_ads,monthly
33,262,3,1,18,premium,no_ads,monthly
33,263,1,0,22,standard,full_ads,monthly
33,263,2,0,10,premium,full_ads,monthly
33,263,3,1,10,premium,no_ads,monthly
33,264,1,0,18,standard,full_ads,monthly
33,264,2,0,18,standard,limited_ads,annual
33,264,3,1,14,standard,no_ads,annual
34,265,1,0,22,premium,full_ads,annual
34,265,2,1,10,premium,no_ads,annual
34,265,3,0,14,standard,no_ads,monthly
34,266,1,1,14,standard,no_ads,annual
34,266,2,0,10,premium,full_ads,monthly
34,266,3,0,10,standard,full_ads,annual
34,267,1,1,18,standard,no_ads,annual
34,267,2,0,18,standard,limited_ads,annual
34,267,3,0,22,premium,no_ads,annual
34,268,1,0,22,standard,limited_ads,annual
34,268,2,0,22,premium,full_ads,monthly
34,268,3,1,14,premium,limited_ads,annual
34,269,1,1,14,premium,limited_ads,annual
34,269,2,0,14,standard,no_ads,monthly
34,269,3,0,18,standard,no_ads,annual
34,270,1,0,18,standard,limited_ads,monthly
34,270,2,0,18,standard,full_ads,monthly
34,270,3,1,10,standard,no_ads,monthly
34,271,1,1,10,premium,no_ads,monthly
34,271,2,0,22,premium,limited_ads,annual
34,271,3,0,14,premium,limited_ads,annual
34,272,1,0,14,premium,full_ads,annual
34,272,2,0,14,standard,full_ads,monthly
34,272,3,1,14,premium,no_ads,monthly
35,273,1,0,14,premium,limited_ads,monthly
35,273,2,1,22,standard,no_ads,monthly
35,273,3,0,14,standard,limited_ads,annual
35,274,1,0,14,standard,no_ads,annual
35,274,2,0,10,premium,full_ads,annual
35,274,3,1,10,premium,no_ads,monthly
35,275,1,0,18,standard,no_ads,annual
35,275,2,0,22,premium,no_ads,monthly
35,275,3,1,10,premium,no_ads,monthly
35,276,1,0,18,premium,full_ads,monthly
35,276,2,1,10,premium,no_ads,annual
35,276,3,0,10,standard,no_ads,monthly
35,277,1,0,22,premium,no_ads,monthly
35,277,2,0,10,premium,full_ads,monthly
35,277,3,1,18,premium,full_ads,annual
35,278,1,1,14,premium,no_ads,annual
35,278,2,0,18,standard,limited_ads,annual
35,278,3,0,22,standard,no_ads,monthly
35,279,1,1,10,standard,no_ads,annual
35,279,2,0,10,premium,no_ads,annual
35,279,3,0,10,premium,full_ads,monthly
35,280,1,0,14,standard,no_ads,annual
35,280,2,0,22,premium,full_ads,annual
35,280,3,1,14,standard,full_ads,annual
36,281,1,0,10,standard,full_ads,annual
36,281,2,1,10,premium,no_ads,monthly
36,281,3,0,10,standard,limited_ads,annual
36,282,1,1,10,premium,limited_ads,annual
36,282,2,0,18,standard,limited_ads,monthly
36,282,3,0,22,premium,full_ads,monthly
36,283,1,0,14,premium,limited_ads,annual
36,283,2,0,18,premium,no_ads,monthly
36,283,3,1,14,premium,no_ads,annual
36,284,1,1,18,standard,limited_ads,monthly
36,284,2,0,14,standard,full_ads,monthly
36,284,3,0,14,standard,full_ads,annual
36,285,1,0,22,standard,full_ads,annual
36,285,2,0,22,standard,no_ads,monthly
36,285,3,1,22,standard,no_ads,monthly
36,286,1,0,10,premium,no_ads,annual
36,286,2,0,10,standard,full_ads,annual
36,286,3,1,10,standard,no_ads,annual
36,287,1,0,14,premium,full_ads,monthly
36,287,2,0,22,premium,limited_ads,monthly
36,287,3,1,22,premium,full_ads,monthly
36,288,1,0,22,standard,limited_ads,monthly
36,288,2,0,14,standard,full_ads,monthly
36,288,3,1,10,premium,no_ads,monthly
37,289,1,0,18,standard,full_ads,monthly
37,289,2,1,22,premium,full_ads,monthly
37,289,3,0,14,premium,limited_ads,monthly
37,290,1,1,22,premium,full_ads,monthly
37,290,2,0,10,premium,limited_ads,monthly
37,290,3,0,22,standard,limited_ads,monthly
37,291,1,0,14,premium,limited_ads,annual
37,291,2,1,14,premium,limited_ads,monthly
37,291,3,0,18,premium,limited_ads,monthly
37,292,1,0,10,standard,full_ads,monthly
37,292,2,1,10,premium,no_ads,monthly
37,292,3,0,14,standard,no_ads,annual
37,293,1,0,22,standard,limited_ads,annual
37,293,2,0,18,standard,full_ads,annual
37,293,3,1,18,premium,limited_ads,annual
37,294,1,0,22,premium,no_ads,monthly
37,294,2,0,14,standard,no_ads,monthly
37,294,3,1,14,premium,no_ads,annual
37,295,1,0,22,premium,no_ads,annual
37,295,2,0,18,standard,no_ads,annual
37,295,3,1,14,standard,limited_ads,annual
37,296,1,0,14,premium,full_ads,annual
37,296,2,1,14,standard,no_ads,monthly
37,296,3,0,22,premium,limited_ads,monthly
38,297,1,1,18,premium,full_ads,monthly
38,297,2,0,18,premium,full_ads,monthly
38,297,3,0,10,premium,no_ads,monthly
38,298,1,0,10,premium,full_ads,monthly
38,298,2,0,18,premium,full_ads,annual
38,298,3,1,10,standard,no_ads,annual
38,299,1,0,14,standard,full_ads,annual
38,299,2,0,14,premium,full_ads,annual
38,299,3,1,14,standard,no_ads,annual
38,300,1,0,10,standard,full_ads,annual
38,300,2,0,14,premium,full_ads,monthly
38,300,3,1,10,premium,no_ads,annual
38,301,1,1,18,premium,limited_ads,monthly
38,301,2,0,22,standard,no_ads,monthly
38,301,3,0,22,standard,full_ads,annual
38,302,1,1,14,premium,no_ads,annual
38,302,2,0,10,premium,full_ads,annual
38,302,3,0,18,premium,limited_ads,monthly
38,303,1,0,14,standard,no_ads,monthly
38,303,2,1,18,premium,no_ads,annual
38,303,3,0,22,premium,full_ads,annual
38,304,1,0,22,standard,limited_ads,monthly
38,304,2,0,10,premium,no_ads,monthly
38,304,3,1,14,standard,limited_ads,monthly
39,305,1,0,10,premium,limited_ads,annual
39,305,2,0,14,premium,no_ads,monthly
39,305,3,1,10,premium,no_ads,annual
39,306,1,0,18,premium,limited_ads,monthly
39,306,2,0,18,standard,full_ads,monthly
39,306,3,1,14,premium,limited_ads,monthly
39,307,1,1,18,standard,limited_ads,monthly
39,307,2,0,18,standard,limited_ads,annual
39,307,3,0,22,premium,full_ads,annual
39,308,1,0,10,premium,no_ads,monthly
39,308,2,0,14,premium,no_ads,annual
39,308,3,1,10,standard,no_ads,annual
39,309,1,1,10,standard,no_ads,monthly
39,309,2,0,10,premium,full_ads,monthly
39,309,3,0,18,premium,full_ads,monthly
39,310,1,1,14,premium,no_ads,annual
39,310,2,0,14,standard,no_ads,monthly
39,310,3,0,10,premium,full_ads,monthly
39,311,1,0,10,standard,full_ads,monthly
39,311,2,0,22,premium,full_ads,monthly
39,311,3,1,10,premium,no_ads,monthly
39,312,1,1,10,standard,no_ads,annual
39,312,2,0,22,premium,limited_ads,monthly
39,312,3,0,22,standard,limited_ads,annual
40,313,1,1,14,standard,no_ads,annual
40,313,2,0,10,standard,limited_ads,monthly
40,313,3,0,22,standard,full_ads,monthly
40,314,1,0,22,premium,full_ads,annual
40,314,2,1,18,standard,no_ads,monthly
40,314,3,0,22,standard,no_ads,annual
40,315,1,1,18,standard,full_ads,annual
40,315,2,0,22,standard,no_ads,annual
40,315,3,0,18,standard,limited_ads,annual
40,316,1,0,22,standard,full_ads,annual
40,316,2,0,18,standard,no_ads,annual
40,316,3,1,10,standard,full_ads,annual
40,317,1,1,14,premium,no_ads,monthly
40,317,2,0,22,standard,no_ads,annual
40,317,3,0,14,premium,no_ads,monthly
40,318,1,1,10,premium,limited_ads,monthly
40,318,2,0,14,standard,no_ads,annual
40,318,3,0,22,premium,full_ads,annual
40,319,1,1,14,standard,full_ads,annual
40,319,2,0,10,premium,full_ads,annual
40,319,3,0,10,premium,limited_ads,monthly
40,320,1,0,14,premium,full_ads,monthly
40,320,2,0,22,standard,no_ads,monthly
40,320,3,1,10,standard,limited_ads,annual
41,321,1,0,14,premium,limited_ads,monthly
41,321,2,0,18,standard,no_ads,annual
41,321,3,1,10,premium,no_ads,annual
41,322,1,0,14,premium,full_ads,annual
41,322,2,1,14,standard,no_ads,annual
41,322,3,0,22,premium,limited_ads,monthly
41,323,1,0,18,premium,limited_ads,monthly
41,323,2,0,18,premium,full_ads,annual
41,323,3,1,18,premium,no_ads,annual
41,324,1,0,22,premium,limited_ads,annual
41,324,2,0,22,standard,full_ads,monthly
41,324,3,1,10,standard,no_ads,monthly
41,325,1,0,10,standard,limited_ads,annual
41,325,2,1,14,premium,limited_ads,monthly
41,325,3,0,18,premium,limited_ads,monthly
41,326,1,0,10,standard,full_ads,annual
41,326,2,1,22,standard,no_ads,monthly
41,326,3,0,18,premium,full_ads,monthly
41,327,1,0,14,premium,full_ads,annual
41,327,2,0,10,standard,no_ads,annual
41,327,3,1,22,standard,full_ads,monthly
41,328,1,1,18,premium,limited_ads,annual
41,328,2,0,14,standard,limited_ads,annual
41,328,3,0,22,premium,limited_ads,annual
42,329,1,0,14,premium,no_ads,monthly
42,329,2,0,18,standard,limited_ads,monthly
42,329,3,1,10,standard,no_ads,annual
42,330,1,0,14,premium,full_ads,monthly
42,330,2,0,18,standard,no_ads,monthly
42,330,3,1,10,premium,full_ads,monthly
42,331,1,0,18,standard,limited_ads,monthly
42,331,2,0,18,premium,limited_ads,annual
42,331,3,1,14,premium,no_ads,monthly
42,332,1,0,14,premium,no_ads,annual
42,332,2,0,14,standard,full_ads,annual
42,332,3,1,18,standard,no_ads,annual
42,333,1,0,22,standard,full_ads,monthly
42,333,2,0,14,premium,full_ads,monthly
42,333,3,1,10,premium,full_ads,monthly
42,334,1,0,22,standard,limited_ads,monthly
42,334,2,0,18,premium,no_ads,monthly
42,334,3,1,10,premium,no_ads,annual
42,335,1,1,10,standard,full_ads,monthly
42,335,2,0,22,standard,full_ads,monthly
42,335,3,0,18,premium,full_ads,annual
42,336,1,1,10,premium,limited_ads,monthly
42,336,2,0,10,standard,full_ads,monthly
42,336,3,0,10,standard,no_ads,annual
43,337,1,1,10,premium,no_ads,monthly
43,337,2,0,22,standard,limited_ads,monthly
43,337,3,0,10,standard,no_ads,monthly
43,338,1,1,22,premium,no_ads,annual
43,338,2,0,10,standard,full_ads,annual
43,338,3,0,22,premium,limited_ads,annual
43,339,1,0,14,standard,limited_ads,monthly
43,339,2,0,18,premium,limited_ads,annual
43,339,3,1,18,premium,limited_ads,monthly
43,340,1,1,18,premium,no_ads,monthly
43,340,2,0,18,standard,limited_ads,monthly
43,340,3,0,22,premium,no_ads,monthly
43,341,1,1,10,premium,full_ads,monthly
43,341,2,0,22,standard,limited_ads,monthly
43,341,3,0,14,standard,full_ads,annual
43,342,1,1,10,premium,no_ads,monthly
43,342,2,0,10,premium,full_ads,monthly
43,342,3,0,22,premium,full_ads,monthly
43,343,1,0,14,standard,no_ads,monthly
43,343,2,0,18,standard,full_ads,monthly
43,343,3,1,18,standard,no_ads,monthly
43,344,1,1,10,standard,no_ads,annual
43,344,2,0,22,standard,limited_ads,annual
43,344,3,0,22,standard,full_ads,monthly
44,345,1,0,10,standard,no_ads,annual
44,345,2,0,14,standard,no_ads,monthly
44,345,3,1,10,standard,no_ads,monthly
44,346,1,0,14,standard,limited_ads,monthly
44,346,2,0,14,premium,limited_ads,annual
44,346,3,1,10,premium,no_ads,annual
44,347,1,0,10,standard,limited_ads,annual
44,347,2,1,14,standard,full_ads,monthly
44,347,3,0,18,standard,no_ads,annual
44,348,1,0,22,standard,no_ads,annual
44,348,2,1,22,premium,no_ads,annual
44,348,3,0,22,standard,limited_ads,monthly
44,349,1,0,22,standard,full_ads,annual
44,349,2,1,14,standard,no_ads,annual
44,349,3,0,22,standard,limited_ads,annual
44,350,1,0,10,premium,no_ads,annual
44,350,2,0,10,standard,full_ads,monthly
44,350,3,1,10,standard,no_ads,annual
44,351,1,0,22,premium,full_ads,annual
44,351,2,1,18,standard,no_ads,monthly
44,351,3,0,22,premium,full_ads,monthly
44,352,1,0,14,premium,limited_ads,monthly
44,352,2,1,14,premium,no_ads,monthly
44,352,3,0,18,premium,limited_ads,annual
45,353,1,0,22,standard,no_ads,annual
45,353,2,1,14,premium,no_ads,annual
45,353,3,0,14,premium,full_ads,annual
45,354,1,1,10,standard,no_ads,annual
45,354,2,0,10,standard,limited_ads,monthly
45,354,3,0,10,premium,limited_ads,monthly
45,355,1,0,18,premium,limited_ads,monthly
45,355,2,1,18,premium,no_ads,monthly
45,355,3,0,22,premium,full_ads,annual
45,356,1,0,22,premium,full_ads,monthly
45,356,2,0,14,standard,full_ads,annual
45,356,3,1,10,premium,limited_ads,annual
45,357,1,0,10,premium,limited_ads,monthly
45,357,2,0,18,standard,no_ads,annual
45,357,3,1,14,premium,no_ads,monthly
45,358,1,0,22,premium,no_ads,annual
45,358,2,1,10,standard,no_ads,annual
45,358,3,0,18,standard,no_ads,monthly
45,359,1,0,22,standard,full_ads,monthly
45,359,2,0,18,standard,full_ads,monthly
45,359,3,1,14,standard,full_ads,monthly
45,360,1,0,18,premium,limited_ads,monthly
45,360,2,1,22,standard,no_ads,annual
45,360,3,0,18,standard,full_ads,monthly
46,361,1,0,18,standard,full_ads,monthly
46,361,2,1,18,premium,limited_ads,monthly
46,361,3,0,22,premium,no_ads,monthly
46,362,1,1,14,premium,no_ads,annual
46,362,2,0,18,standard,no_ads,monthly
46,362,3,0,22,premium,full_ads,annual
46,363,1,1,10,premium,no_ads,annual
46,363,2,0,14,standard,no_ads,annual
46,363,3,0,18,standard,full_ads,annual
46,364,1,0,10,standard,no_ads,monthly
46,364,2,1,14,premium,no_ads,monthly
46,364,3,0,22,standard,no_ads,annual
46,365,1,0,14,premium,no_ads,monthly
46,365,2,1,14,premium,limited_ads,annual
46,365,3,0,18,standard,no_ads,annual
46,366,1,0,22,premium,limited_ads,monthly
46,366,2,0,14,premium,full_ads,monthly
46,366,3,1,10,premium,limited_ads,annual
46,367,1,1,18,premium,no_ads,annual
46,367,2,0,10,premium,limited_ads,annual
46,367,3,0,22,premium,no_ads,annual
46,368,1,0,18,standard,full_ads,monthly
46,368,2,0,22,standard,full_ads,monthly
46,368,3,1,18,standard,no_ads,monthly
47,369,1,0,14,standard,no_ads,monthly
47,369,2,1,22,standard,no_ads,monthly
47,369,3,0,22,premium,no_ads,monthly
47,370,1,0,10,standard,limited_ads,annual
47,370,2,0,14,standard,limited_ads,annual
47,370,3,1,14,premium,no_ads,annual
47,371,1,0,22,premium,no_ads,monthly
47,371,2,1,10,premium,full_ads,annual
47,371,3,0,22,premium,no_ads,annual
47,372,1,1,22,premium,full_ads,annual
47,372,2,0,14,standard,full_ads,annual
47,372,3,0,22,premium,full_ads,annual
47,373,1,0,18,premium,limited_ads,monthly
47,373,2,0,22,standard,limited_ads,annual
47,373,3,1,18,premium,limited_ads,annual
47,374,1,1,22,premium,limited_ads,annual
47,374,2,0,22,standard,limited_ads,monthly
47,374,3,0,18,standard,no_ads,annual
47,375,1,0,14,standard,limited_ads,monthly
47,375,2,0,10,premium,limited_ads,monthly
47,375,3,1,10,standard,limited_ads,monthly
47,376,1,0,18,standard,full_ads,monthly
47,376,2,0,22,premium,limited_ads,monthly
47,376,3,1,10,premium,full_ads,monthly
48,377,1,0,14,standard,no_ads,monthly
48,377,2,0,14,premium,no_ads,monthly
48,377,3,1,10,premium,limited_ads,annual
48,378,1,0,10,standard,full_ads,annual
48,378,2,1,10,premium,limited_ads,annual
48,378,3,0,22,premium,no_ads,annual
48,379,1,0,22,standard,limited_ads,monthly
48,379,2,0,22,standard,limited_ads,monthly
48,379,3,1,10,premium,limited_ads,annual
48,380,1,1,10,premium,no_ads,annual
48,380,2,0,14,premium,no_ads,annual
48,380,3,0,18,premium,full_ads,monthly
48,381,1,0,18,standard,limited_ads,annual
48,381,2,0,10,standard,limited_ads,monthly
48,381,3,1,18,standard,limited_ads,annual
48,382,1,0,18,premium,limited_ads,monthly
48,382,2,1,10,standard,limited_ads,annual
48,382,3,0,18,standard,full_ads,annual
48,383,1,1,14,standard,full_ads,monthly
48,383,2,0,22,standard,limited_ads,monthly
48,383,3,0,18,standard,full_ads,annual
48,384,1,0,22,standard,limited_ads,annual
48,384,2,0,10,premium,no_ads,monthly
48,384,3,1,10,premium,limited_ads,annual
49,385,1,1,10,premium,full_ads,annual
49,385,2,0,22,standard,no_ads,monthly
49,385,3,0,22,standard,full_ads,monthly
49,386,1,0,14,standard,full_ads,annual
49,386,2,0,18,standard,no_ads,monthly
49,386,3,1,10,premium,no_ads,annual
