conversion_id,path,n_touchpoints,converted
3470,Social|Display|Email|Paid_Search,4,1
3471,Display|Social|Email,3,1
3472,Email|Paid_Search|Email,3,1
3473,Social|Display|Display|Email,4,0
3474,Display|Email|Display,3,0
3475,Paid_Search,1,0
3476,Display,1,0
3477,Social|Social,2,1
3478,Paid_Search|Paid_Search|Paid_Search,3,1
3479,Paid_Search|Display|Email,3,1
3480,Display|Paid_Search,2,0
3481,Social|Display|Email,3,1
3482,Email|Paid_Search,2,1
3483,Display|Paid_Search,2,0
3484,Email|Social|Email|Paid_Search,4,0
3485,Social|Paid_Search,2,1
3486,Display|Paid_Search,2,0
3487,Paid_Search|Social,2,1
3488,Social,1,0
3489,Email|Paid_Search|Email|Email,4,1
3490,Display|Paid_Search,2,1
3491,Social|Paid_Search|Email|Display,4,0
3492,Email,1,0
3493,Email,1,1
3494,Display|Social|Paid_Search,3,1
3495,Social|Paid_Search,2,1
3496,Social|Social,2,0
3497,Display|Social,2,1
3498,Display|Social|Paid_Search,3,0
3499,Display|Social|Paid_Search,3,1
3500,Email|Paid_Search|Email,3,1
3501,Paid_Search,1,1
3502,Paid_Search,1,0
3503,Display|Social,2,1
3504,Paid_Search,1,1
3505,Paid_Search,1,1
3506,Display|Paid_Search|Email,3,1
3507,Social,1,0
3508,Social|Paid_Search,2,0
3509,Display|Paid_Search,2,1
3510,Email|Paid_Search,2,1
3511,Social|Paid_Search,2,0
3512,Paid_Search,1,0
3513,Display|Email,2,1
3514,Paid_Search,1,1
3515,Paid_Search,1,1
3516,Display|Email,2,1
3517,Email,1,1
3518,Display|Paid_Search|Social,3,0
3519,Display|Email|Paid_Search,3,1
3520,Email,1,0
3521,Email,1,0
3522,Paid_Search,1,1
3523,Display|Social|Social|Social,4,0
3524,Paid_Search,1,0
3525,Social|Paid_Search|Paid_Search,3,1
3526,Social|Social|Social|Paid_Search,4,0
3527,Display|Paid_Search,2,1
3528,Paid_Search,1,1
3529,Social|Social|Email,3,1
3530,Social|Paid_Search|Paid_Search|Paid_Search,4,1
3531,Email|Social,2,0
3532,Paid_Search,1,1
3533,Display|Paid_Search|Email,3,1
3534,Paid_Search|Email,2,1
3535,Social|Display|Email,3,1
3536,Display|Social|Display,3,1
3537,Display|Paid_Search|Paid_Search,3,1
3538,Display|Paid_Search,2,1
3539,Display|Social|Display,3,1
3540,Paid_Search|Email,2,1
3541,Social|Paid_Search,2,1
3542,Email,1,1
3543,Paid_Search,1,1
3544,Paid_Search|Email,2,0
3545,Paid_Search|Social|Social,3,0
3546,Social|Paid_Search,2,1
3547,Display|Paid_Search,2,0
3548,Paid_Search|Email|Email,3,0
3549,Display|Paid_Search,2,1
3550,Display|Social|Social|Paid_Search,4,0
3551,Display|Email,2,1
3552,Display|Display|Email,3,0
3553,Display|Social|Paid_Search,3,0
3554,Display|Paid_Search|Display,3,0
3555,Social|Paid_Search,2,0
3556,Social|Paid_Search,2,1
3557,Paid_Search|Display|Display|Display,4,1
3558,Paid_Search,1,0
3559,Social,1,1
3560,Display|Email|Email,3,0
3561,Display|Social,2,0
3562,Display|Email|Paid_Search,3,1
3563,Display|Display,2,0
3564,Display|Paid_Search|Email,3,1
3565,Email,1,1
3566,Display|Paid_Search,2,0
3567,Paid_Search|Email,2,1
3568,Display|Social,2,1
3569,Display|Display|Paid_Search,3,0
3570,Email|Paid_Search,2,1
3571,Display|Social|Paid_Search,3,1
3572,Display|Paid_Search,2,1
3573,Display|Paid_Search|Paid_Search,3,1
3574,Paid_Search|Social,2,1
3575,Social|Paid_Search,2,1
3576,Paid_Search|Social|Paid_Search,3,1
3577,Social|Social,2,0
3578,Social|Email|Paid_Search,3,0
3579,Display|Paid_Search,2,1
3580,Email|Paid_Search|Social|Paid_Search,4,1
3581,Social|Social,2,1
3582,Paid_Search,1,1
3583,Display|Display|Social,3,0
3584,Social|Paid_Search,2,0
3585,Paid_Search,1,1
3586,Paid_Search,1,0
3587,Paid_Search|Social,2,1
3588,Display|Paid_Search|Social|Email,4,1
3589,Display|Email|Paid_Search,3,1
3590,Social|Paid_Search,2,0
3591,Display|Social|Email,3,0
3592,Paid_Search|Email|Paid_Search,3,0
3593,Social|Email|Paid_Search,3,1
3594,Display|Paid_Search|Paid_Search|Email,4,0
3595,Social,1,1
3596,Email,1,0
3597,Paid_Search,1,0
3598,Display|Display|Paid_Search,3,1
3599,Email|Paid_Search|Email|Social,4,1
3600,Paid_Search,1,1
3601,Social|Paid_Search|Email,3,0
3602,Email|Paid_Search|Email,3,1
3603,Paid_Search,1,1
3604,Email|Email|Paid_Search,3,0
3605,Display|Email|Paid_Search|Email,4,0
3606,Display|Social,2,1
3607,Social,1,1
3608,Display|Paid_Search|Paid_Search,3,1
3609,Display|Paid_Search,2,0
3610,Display|Paid_Search|Social,3,0
3611,Paid_Search,1,0
3612,Social|Display|Paid_Search,3,1
3613,Display|Paid_Search,2,1
3614,Email,1,0
3615,Display|Display,2,0
3616,Display|Paid_Search,2,1
3617,Social|Display|Email,3,1
3618,Paid_Search,1,0
3619,Email|Paid_Search,2,0
3620,Display|Paid_Search|Social,3,1
3621,Email|Display|Paid_Search,3,1
3622,Paid_Search|Social|Social|Social,4,0
3623,Paid_Search|Paid_Search,2,0
3624,Social,1,0
3625,Social,1,0
3626,Display|Paid_Search,2,1
3627,Paid_Search|Social,2,1
3628,Paid_Search,1,1
3629,Email,1,0
3630,Social|Email,2,1
3631,Email,1,1
3632,Social|Paid_Search,2,1
3633,Display|Email,2,1
3634,Email|Email,2,0
3635,Display|Social|Display,3,0
3636,Social|Social,2,0
3637,Display|Display,2,1
3638,Social|Paid_Search,2,0
3639,Display|Email,2,1
3640,Social|Social,2,1
3641,Social|Paid_Search,2,1
3642,Email,1,0
3643,Social,1,0
3644,Display|Display|Paid_Search,3,1
3645,Paid_Search|Social|Paid_Search|Paid_Search,4,1
3646,Email|Paid_Search,2,0
3647,Social|Paid_Search|Social,3,1
3648,Display|Social,2,0
3649,Social|Display|Paid_Search,3,1
3650,Display|Paid_Search,2,1
3651,Social|Paid_Search,2,0
3652,Paid_Search|Paid_Search|Paid_Search,3,1
3653,Social|Paid_Search,2,1
3654,Paid_Search|Display|Email,3,0
3655,Display|Display|Paid_Search,3,1
3656,Display|Social,2,0
3657,Paid_Search,1,1
3658,Paid_Search,1,1
3659,Email,1,1
3660,Email|Display,2,0
3661,Display|Paid_Search,2,0
3662,Social|Paid_Search|Paid_Search|Paid_Search,4,1
3663,Paid_Search,1,0
3664,Email|Email|Paid_Search,3,1
3665,Email,1,0
3666,Social|Social|Email|Paid_Search,4,1
3667,Display|Paid_Search,2,1
3668,Display|Email|Paid_Search,3,0
3669,Social|Paid_Search,2,0
3670,Email|Paid_Search,2,1
3671,Email|Social,2,0
3672,Display,1,0
3673,Social|Social|Social,3,0
3674,Paid_Search,1,0
3675,Social,1,0
3676,Display|Email,2,0
3677,Paid_Search,1,0
3678,Display|Paid_Search,2,1
3679,Social|Paid_Search|Email,3,0
3680,Social,1,0
3681,Paid_Search|Social|Paid_Search,3,1
3682,Display|Paid_Search,2,0
3683,Paid_Search|Paid_Search|Social|Email,4,0
3684,Display|Paid_Search|Social,3,1
3685,Social|Social,2,1
3686,Paid_Search,1,1
3687,Paid_Search|Social|Email,3,0
3688,Paid_Search,1,0
3689,Social|Display|Paid_Search,3,1
3690,Paid_Search|Social|Social|Email,4,0
3691,Social|Display|Email|Paid_Search,4,1
3692,Display|Paid_Search|Paid_Search,3,0
3693,Display|Paid_Search,2,0
3694,Email|Social|Paid_Search,3,0
3695,Display|Social,2,1
3696,Social|Paid_Search,2,1
3697,Display|Email,2,0
3698,Social|Social,2,0
3699,Email,1,1
3700,Paid_Search|Email,2,0
3701,Email|Email|Email,3,1
3702,Social|Paid_Search,2,1
3703,Display|Display,2,0
3704,Email,1,1
3705,Email,1,0
3706,Paid_Search|Paid_Search,2,1
3707,Email,1,1
3708,Display|Social,2,0
3709,Social|Display|Paid_Search|Paid_Search,4,1
3710,Display|Paid_Search,2,1
3711,Display|Social,2,1
3712,Display|Paid_Search,2,0
3713,Paid_Search|Paid_Search|Social|Paid_Search,4,0
3714,Social|Paid_Search,2,1
3715,Paid_Search|Social|Paid_Search,3,1
3716,Email|Email|Paid_Search,3,0
3717,Paid_Search,1,0
3718,Email,1,0
3719,Social|Paid_Search,2,1
3720,Social|Display|Email,3,1
3721,Display|Email|Email,3,1
3722,Display|Email,2,1
3723,Display|Paid_Search|Paid_Search,3,1
3724,Display|Social|Email,3,1
3725,Social|Email,2,1
3726,Social|Social|Paid_Search,3,1
3727,Display|Email|Display|Social,4,1
3728,Social,1,0
3729,Social|Paid_Search,2,0
3730,Social|Paid_Search|Paid_Search,3,0
3731,Paid_Search,1,1
3732,Email,1,0
3733,Paid_Search,1,0
3734,Display|Paid_Search,2,1
3735,Email|Paid_Search|Email,3,1
3736,Social,1,0
3737,Social|Social,2,1
3738,Email,1,1
3739,Email,1,0
3740,Email|Paid_Search,2,0
3741,Paid_Search,1,1
3742,Social|Social,2,0
3743,Display|Paid_Search,2,0
3744,Paid_Search,1,1
3745,Display|Paid_Search|Paid_Search,3,1
3746,Social|Social,2,0
3747,Email|Social|Email,3,0
3748,Email,1,0
3749,Paid_Search|Paid_Search,2,0
3750,Social|Social,2,0
3751,Social|Social|Email,3,1
3752,Social|Email,2,0
3753,Paid_Search|Paid_Search|Paid_Search|Paid_Search,4,1
3754,Display|Paid_Search|Email,3,0
3755,Social|Display|Paid_Search,3,1
3756,Email,1,0
3757,Display|Paid_Search,2,1
3758,Display|Display|Social,3,0
3759,Paid_Search|Paid_Search,2,0
3760,Display|Paid_Search,2,0
3761,Paid_Search,1,1
3762,Social|Paid_Search|Social,3,1
3763,Display|Email,2,0
3764,Display|Paid_Search,2,1
3765,Social|Social,2,1
3766,Paid_Search|Display|Social|Paid_Search,4,1
3767,Paid_Search|Paid_Search,2,0
3768,Display|Paid_Search,2,1
3769,Paid_Search|Social|Email,3,1
3770,Display|Display|Paid_Search,3,1
3771,Social,1,0
3772,Paid_Search,1,1
3773,Social,1,0
3774,Paid_Search,1,1
3775,Email,1,1
3776,Display|Paid_Search|Email|Paid_Search,4,1
3777,Display|Display|Paid_Search,3,0
3778,Social|Paid_Search,2,0
3779,Paid_Search,1,0
3780,Social,1,0
3781,Paid_Search|Display|Email,3,1
3782,Social|Email,2,1
3783,Paid_Search|Paid_Search|Paid_Search,3,0
3784,Display|Social,2,0
3785,Social|Email,2,0
3786,Display|Email|Paid_Search,3,0
3787,Paid_Search,1,0
3788,Social|Email,2,0
3789,Display|Paid_Search,2,1
3790,Email|Display,2,0
3791,Social|Email|Display,3,1
3792,Email,1,0
3793,Email|Email,2,1
3794,Display,1,0
3795,Email|Email,2,1
3796,Email,1,0
3797,Display|Email|Email|Email,4,1
3798,Social|Paid_Search|Paid_Search|Email,4,1
3799,Paid_Search,1,1
3800,Paid_Search,1,0
3801,Display|Paid_Search,2,0
3802,Social,1,1
3803,Email,1,1
3804,Display|Social|Social|Email,4,1
3805,Paid_Search,1,0
3806,Paid_Search,1,1
3807,Paid_Search|Paid_Search,2,1
3808,Social,1,0
3809,Display|Social,2,0
3810,Display|Paid_Search|Email|Paid_Search,4,0
3811,Display|Paid_Search,2,0
3812,Display|Social|Display|Paid_Search,4,1
3813,Paid_Search,1,0
3814,Paid_Search,1,0
3815,Display|Paid_Search,2,0
3816,Display|Social,2,0
3817,Social|Social,2,1
3818,Email,1,0
3819,Display|Display|Social,3,0
3820,Display|Social,2,1
3821,Email|Social|Paid_Search,3,1
3822,Display|Paid_Search,2,1
3823,Display|Paid_Search|Paid_Search|Social,4,1
3824,Display|Social|Paid_Search,3,0
3825,Display|Paid_Search|Email|Paid_Search,4,1
3826,Social|Paid_Search|Email,3,0
3827,Social|Email,2,0
3828,Display|Paid_Search,2,1
3829,Social|Email,2,0
3830,Display|Paid_Search,2,1
3831,Email,1,0
3832,Email,1,1
3833,Email|Paid_Search|Social,3,0
3834,Social|Paid_Search|Paid_Search,3,1
3835,Display|Display|Paid_Search,3,1
3836,Paid_Search,1,1
3837,Display,1,0
3838,Display|Social,2,1
3839,Social|Display,2,0
3840,Paid_Search|Social,2,1
3841,Display|Paid_Search,2,0
3842,Display|Paid_Search,2,0
3843,Email,1,0
3844,Email,1,1
3845,Email,1,0
3846,Paid_Search|Email|Social,3,0
3847,Display|Social|Paid_Search|Social,4,1
3848,Display|Display|Paid_Search,3,0
3849,Paid_Search,1,1
3850,Social,1,0
3851,Display|Paid_Search,2,1
3852,Social,1,0
3853,Display|Email|Social,3,1
3854,Display|Social|Social|Email,4,0
3855,Display|Paid_Search|Paid_Search,3,0
3856,Display|Paid_Search,2,0
3857,Display|Social,2,1
3858,Paid_Search|Email,2,1
3859,Email,1,0
3860,Paid_Search|Social|Email|Email,4,1
3861,Paid_Search|Paid_Search|Email,3,0
3862,Email|Paid_Search,2,0
3863,Display|Paid_Search,2,0
3864,Paid_Search,1,1
3865,Social|Email,2,0
3866,Email,1,1
3867,Email|Email|Paid_Search,3,1
3868,Email,1,1
3869,Social|Paid_Search|Paid_Search,3,1
3870,Social|Social|Email,3,0
3871,Display|Social|Email|Email,4,0
3872,Display|Social,2,0
3873,Display|Paid_Search,2,1
3874,Display|Social,2,0
3875,Social|Social,2,1
3876,Paid_Search,1,1
3877,Email,1,0
3878,Social|Paid_Search|Email,3,1
3879,Display|Email|Email|Paid_Search,4,1
3880,Paid_Search|Paid_Search|Social|Email,4,1
3881,Paid_Search|Social|Paid_Search,3,1
3882,Display|Paid_Search,2,1
3883,Paid_Search,1,0
3884,Social,1,0
3885,Social,1,0
3886,Display|Paid_Search,2,0
3887,Paid_Search|Social|Email|Paid_Search,4,1
3888,Paid_Search|Social|Paid_Search,3,1
3889,Social|Display|Email,3,0
3890,Display|Social|Paid_Search,3,0
3891,Display|Paid_Search|Paid_Search,3,1
3892,Social|Paid_Search,2,1
3893,Display|Social|Email,3,0
3894,Paid_Search|Social|Email,3,1
3895,Email,1,1
3896,Social,1,1
3897,Display|Paid_Search,2,1
3898,Social|Email|Email,3,0
3899,Paid_Search,1,1
3900,Paid_Search,1,0
3901,Social|Social|Paid_Search,3,0
3902,Paid_Search|Social,2,0
3903,Display|Email|Display|Paid_Search,4,0
3904,Paid_Search|Paid_Search,2,0
3905,Paid_Search|Email,2,1
3906,Paid_Search|Social|Paid_Search,3,0
3907,Paid_Search|Paid_Search,2,0
3908,Paid_Search,1,1
3909,Paid_Search|Social|Paid_Search,3,1
3910,Social,1,0
3911,Paid_Search,1,1
3912,Display|Social|Social,3,1
3913,Display|Social,2,0
3914,Paid_Search,1,1
3915,Display|Paid_Search|Email,3,1
3916,Paid_Search,1,0
3917,Social|Paid_Search,2,1
3918,Social|Paid_Search,2,1
3919,Display|Paid_Search|Email,3,1
3920,Display|Display|Display|Social,4,0
3921,Display|Paid_Search,2,1
3922,Paid_Search,1,1
3923,Display|Display|Display|Social,4,0
3924,Paid_Search,1,0
3925,Display|Social,2,0
3926,Display|Paid_Search,2,0
3927,Display|Social|Email,3,0
3928,Paid_Search,1,1
3929,Social|Display|Paid_Search,3,1
3930,Social,1,1
3931,Display|Social,2,0
3932,Paid_Search,1,0
3933,Social|Email,2,1
3934,Paid_Search|Social|Social,3,1
3935,Paid_Search|Paid_Search|Social,3,0
3936,Social,1,1
3937,Display|Email|Social,3,1
3938,Display|Display|Paid_Search|Email,4,0
3939,Display|Email,2,0
3940,Social,1,0
3941,Email,1,0
3942,Display|Email,2,0
3943,Social|Paid_Search,2,1
3944,Social,1,1
3945,Email|Paid_Search|Paid_Search,3,0
3946,Paid_Search|Email|Email,3,1
3947,Social,1,0
3948,Display|Paid_Search|Social,3,0
3949,Paid_Search,1,1
3950,Social,1,0
3951,Email|Paid_Search,2,1
3952,Email,1,0
3953,Display|Email|Paid_Search|Paid_Search,4,1
3954,Display|Paid_Search|Display|Social,4,1
3955,Social|Email|Paid_Search|Paid_Search,4,0
3956,Display|Paid_Search|Paid_Search,3,0
3957,Paid_Search,1,1
3958,Paid_Search,1,0
3959,Display,1,0
3960,Social,1,0
3961,Email,1,1
3962,Paid_Search|Social|Paid_Search|Email,4,1
3963,Display|Display|Paid_Search,3,0
3964,Display|Social,2,1
3965,Social|Paid_Search,2,1
3966,Social|Paid_Search|Email,3,1
3967,Paid_Search,1,1
3968,Display|Paid_Search,2,1
3969,Paid_Search|Social|Display,3,0
3970,Email,1,0
3971,Social,1,0
3972,Social,1,1
3973,Display|Social,2,1
3974,Email,1,1
3975,Social|Email|Paid_Search,3,1
3976,Paid_Search|Paid_Search,2,1
3977,Paid_Search,1,0
3978,Email,1,0
3979,Display|Email,2,1
3980,Paid_Search,1,1
3981,Email,1,0
3982,Display,1,0
3983,Email,1,0
3984,Social|Email,2,1
3985,Paid_Search|Display,2,1
3986,Email,1,1
3987,Display|Paid_Search|Social,3,0
3988,Display|Display|Paid_Search,3,1
3989,Display|Paid_Search,2,0
3990,Paid_Search,1,1
3991,Display,1,0
3992,Social|Paid_Search|Paid_Search,3,0
3993,Display|Paid_Search,2,0
3994,Social|Display|Email|Paid_Search,4,1
3995,Paid_Search|Paid_Search|Email,3,1
3996,Email|Paid_Search,2,1
3997,Social|Social|Social,3,1
3998,Display|Display|Paid_Search,3,1
3999,Social|Social,2,1
4000,Paid_Search,1,1
4001,Display,1,1
4002,Paid_Search,1,0
4003,Social|Paid_Search|Paid_Search,3,1
4004,Display|Paid_Search,2,1
4005,Display|Display,2,0
4006,Display|Paid_Search|Social|Paid_Search,4,0
4007,Social|Paid_Search,2,0
4008,Display|Social|Social|Social,4,0
4009,Display|Paid_Search,2,0
4010,Paid_Search|Email,2,1
4011,Display|Paid_Search,2,1
4012,Paid_Search,1,1
4013,Paid_Search,1,0
4014,Paid_Search|Social,2,0
4015,Paid_Search|Social|Paid_Search|Email,4,1
4016,Display|Paid_Search|Paid_Search,3,1
4017,Display|Email,2,0
4018,Display|Paid_Search,2,1
4019,Display|Email|Paid_Search,3,1
4020,Social,1,1
4021,Display|Email|Paid_Search,3,1
4022,Email|Email,2,0
4023,Email|Social|Paid_Search|Paid_Search,4,1
4024,Social,1,1
4025,Display|Paid_Search|Display,3,0
4026,Paid_Search|Paid_Search,2,1
4027,Display|Display|Paid_Search,3,0
4028,Paid_Search,1,1
4029,Social,1,0
4030,Display|Paid_Search|Paid_Search,3,1
4031,Display|Email|Paid_Search,3,1
4032,Display|Social|Email,3,1
4033,Email|Email|Paid_Search,3,0
4034,Social|Email,2,0
4035,Email,1,0
4036,Email,1,0
4037,Email,1,0
4038,Email,1,1
4039,Display|Social,2,0
4040,Social|Email,2,0
4041,Display|Social|Paid_Search,3,0
4042,Email|Display|Email|Email,4,1
4043,Display|Display,2,1
4044,Display,1,1
4045,Paid_Search,1,1
4046,Display|Social|Email|Paid_Search,4,1
4047,Social|Paid_Search,2,0
4048,Display|Email|Paid_Search,3,1
4049,Display|Social,2,0
4050,Display|Display,2,0
4051,Paid_Search|Paid_Search,2,1
4052,Social|Social|Social|Email,4,0
4053,Paid_Search,1,0
4054,Paid_Search|Email|Display|Social,4,0
4055,Email|Social|Paid_Search,3,1
4056,Social|Paid_Search|Email,3,1
4057,Email,1,0
4058,Social|Paid_Search,2,0
4059,Display|Paid_Search,2,0
4060,Social|Display|Email,3,0
4061,Paid_Search,1,1
4062,Social|Social|Paid_Search,3,0
4063,Display|Social,2,1
4064,Social|Email,2,1
4065,Social|Email,2,0
4066,Display|Social,2,0
4067,Paid_Search|Email,2,1
4068,Paid_Search|Social,2,0
4069,Paid_Search,1,0
4070,Display|Paid_Search|Display|Email,4,0
4071,Paid_Search|Email|Display,3,1
4072,Email|Email|Paid_Search|Paid_Search,4,1
4073,Social|Paid_Search,2,0
4074,Email|Paid_Search|Email|Paid_Search,4,0
4075,Social|Social,2,0
4076,Display|Display|Paid_Search,3,1
4077,Display|Email|Paid_Search,3,1
4078,Social|Email,2,1
4079,Social|Social,2,1
4080,Email,1,0
4081,Paid_Search|Email,2,0
4082,Social|Social|Paid_Search,3,0
4083,Social|Paid_Search|Paid_Search,3,0
4084,Paid_Search,1,0
4085,Paid_Search,1,1
4086,Social|Social,2,0
4087,Social|Paid_Search,2,0
4088,Email,1,0
4089,Social|Paid_Search|Social|Email,4,0
4090,Email|Paid_Search,2,1
4091,Social|Email,2,0
4092,Display|Email|Paid_Search|Paid_Search,4,0
4093,Display|Social|Paid_Search,3,1
4094,Paid_Search|Email|Paid_Search|Social,4,1
4095,Social|Email|Paid_Search,3,1
4096,Email,1,1
4097,Display|Paid_Search|Paid_Search,3,0
4098,Display|Paid_Search|Display|Social,4,0
4099,Display|Paid_Search,2,0
4100,Display|Display|Email,3,1
4101,Email,1,1
4102,Email,1,0
4103,Email,1,1
4104,Social|Email|Paid_Search,3,1
4105,Display|Social|Paid_Search|Paid_Search,4,1
4106,Social|Paid_Search|Social,3,1
4107,Social|Social|Social|Social,4,1
4108,Display|Social|Email|Paid_Search,4,0
4109,Display|Display|Display|Paid_Search,4,1
4110,Social|Paid_Search|Paid_Search,3,1
4111,Email,1,1
4112,Display,1,1
4113,Display|Email,2,1
4114,Paid_Search|Email,2,1
4115,Email,1,0
4116,Paid_Search|Display|Paid_Search,3,0
4117,Social|Paid_Search,2,1
4118,Paid_Search|Social|Social|Paid_Search,4,1
4119,Social|Email,2,1
4120,Social|Paid_Search,2,1
4121,Display|Social|Paid_Search,3,0
4122,Display,1,0
4123,Email|Paid_Search,2,1
4124,Paid_Search,1,1
4125,Email|Paid_Search,2,1
4126,Paid_Search,1,0
4127,Display|Display|Paid_Search,3,1
4128,Display|Paid_Search|Paid_Search,3,1
4129,Display|Social|Social|Paid_Search,4,1
4130,Email,1,0
4131,Display|Email|Paid_Search|Email,4,1
4132,Display|Email|Social,3,1
4133,Paid_Search,1,0
4134,Display|Paid_Search,2,0
4135,Display|Email,2,0
4136,Social|Display|Email,3,0
4137,Social|Paid_Search|Paid_Search|Paid_Search,4,0
4138,Display|Paid_Search|Paid_Search,3,1
4139,Display|Email,2,1
4140,Social|Social|Email,3,1
4141,Paid_Search,1,0
4142,Display|Paid_Search|Email,3,1
4143,Display|Email|Paid_Search|Social,4,1
4144,Social|Display|Paid_Search,3,0
4145,Display|Email|Paid_Search,3,1
4146,Email|Email|Email,3,1
4147,Social|Paid_Search,2,0
4148,Display|Paid_Search|Email,3,1
4149,Paid_Search,1,1
4150,Social|Social,2,0
4151,Display|Email,2,0
4152,Social|Paid_Search|Paid_Search,3,0
4153,Display|Paid_Search,2,1
4154,Display|Social|Social|Email,4,0
4155,Email,1,0
4156,Display|Social|Email|Paid_Search,4,0
4157,Social,1,1
4158,Social|Display|Paid_Search,3,1
4159,Paid_Search,1,1
4160,Paid_Search|Email|Email,3,0
4161,Social|Email|Paid_Search|Paid_Search,4,1
4162,Social|Paid_Search,2,0
4163,Display,1,0
4164,Social,1,0
4165,Display|Paid_Search|Paid_Search,3,1
4166,Email|Email|Email|Email,4,1
4167,Display|Paid_Search|Paid_Search,3,1
4168,Social|Paid_Search,2,0
4169,Display|Email|Paid_Search,3,0
4170,Social|Paid_Search,2,1
4171,Display|Display|Email,3,1
4172,Social|Paid_Search|Email|Email,4,1
4173,Display|Social|Social|Paid_Search,4,1
4174,Display|Email,2,1
4175,Paid_Search,1,1
4176,Display|Social,2,0
4177,Display|Paid_Search|Paid_Search,3,1
4178,Social,1,1
4179,Paid_Search|Paid_Search|Social,3,0
4180,Email|Paid_Search,2,0
4181,Paid_Search,1,0
4182,Display|Email|Display,3,0
4183,Paid_Search|Email|Display|Social,4,1
4184,Social,1,0
4185,Social|Email,2,0
4186,Social|Email,2,0
4187,Paid_Search|Paid_Search,2,1
4188,Display|Social,2,0
4189,Display|Paid_Search|Paid_Search,3,0
4190,Paid_Search,1,0
4191,Display|Email,2,1
4192,Display|Paid_Search,2,1
4193,Social,1,0
4194,Social,1,0
4195,Email,1,1
4196,Display|Paid_Search|Email|Email,4,0
4197,Social|Social,2,1
4198,Email,1,1
4199,Display|Email|Display|Social,4,1
4200,Display|Email,2,1
4201,Social,1,0
4202,Paid_Search,1,0
4203,Social|Paid_Search,2,1
4204,Display|Paid_Search|Email,3,1
4205,Display|Social,2,1
4206,Display|Email|Display,3,0
4207,Display|Display,2,1
4208,Display|Paid_Search|Email,3,1
4209,Email,1,1
4210,Social,1,1
4211,Display|Paid_Search|Display,3,0
4212,Paid_Search|Paid_Search|Paid_Search,3,0
4213,Display|Social,2,0
4214,Paid_Search|Paid_Search|Paid_Search,3,1
4215,Social,1,0
4216,Email,1,0
4217,Display|Paid_Search,2,1
4218,Display|Paid_Search,2,0
4219,Display|Social,2,0
4220,Email|Social,2,1
4221,Social,1,1
4222,Social|Display,2,0
4223,Paid_Search|Email|Paid_Search,3,1
4224,Display|Paid_Search,2,1
4225,Display|Paid_Search|Email,3,1
4226,Display|Paid_Search|Paid_Search,3,0
4227,Paid_Search,1,1
4228,Paid_Search|Social|Paid_Search,3,1
4229,Display|Paid_Search|Email,3,1
4230,Display|Paid_Search,2,1
4231,Social|Display|Social|Email,4,1
4232,Email,1,1
4233,Email,1,1
4234,Paid_Search,1,0
4235,Display|Paid_Search|Paid_Search,3,1
4236,Paid_Search|Email,2,0
4237,Paid_Search|Email,2,1
4238,Email|Social,2,1
4239,Display|Social|Email|Paid_Search,4,0
4240,Social|Paid_Search,2,1
4241,Social|Social,2,0
4242,Email,1,1
4243,Display|Paid_Search,2,1
4244,Display|Email|Social,3,0
4245,Display|Paid_Search,2,0
4246,Display|Paid_Search,2,1
4247,Social|Social|Email|Paid_Search,4,0
4248,Email,1,1
4249,Display|Email,2,1
4250,Paid_Search,1,0
4251,Display|Social|Paid_Search,3,1
4252,Social|Paid_Search|Paid_Search,3,1
4253,Paid_Search|Paid_Search,2,0
4254,Paid_Search,1,1
4255,Email|Email|Social|Paid_Search,4,1
4256,Display|Email,2,0
4257,Paid_Search,1,0
4258,Email|Paid_Search,2,1
4259,Email|Paid_Search|Paid_Search,3,1
4260,Display|Display|Social,3,1
4261,Display|Paid_Search,2,0
4262,Display|Paid_Search,2,0
4263,Display|Paid_Search,2,1
4264,Display|Paid_Search,2,1
4265,Display|Paid_Search,2,1
4266,Paid_Search,1,0
4267,Paid_Search|Social,2,1
4268,Display|Display|Paid_Search,3,1
4269,Paid_Search|Social|Paid_Search,3,1
4270,Email|Paid_Search,2,0
4271,Social|Paid_Search,2,0
4272,Paid_Search|Paid_Search,2,1
4273,Social|Paid_Search,2,1
4274,Display|Paid_Search,2,0
4275,Social|Display|Social,3,1
4276,Display|Paid_Search,2,0
4277,Email,1,0
4278,Paid_Search,1,1
4279,Display|Social|Paid_Search,3,1
4280,Paid_Search,1,1
4281,Email|Social|Paid_Search,3,1
4282,Email,1,0
4283,Social|Paid_Search,2,1
4284,Display|Paid_Search,2,0
4285,Social,1,1
4286,Paid_Search,1,1
4287,Paid_Search,1,1
4288,Social|Social|Paid_Search|Paid_Search,4,0
4289,Paid_Search,1,1
4290,Social,1,1
4291,Email,1,0
4292,Display|Social|Paid_Search,3,0
4293,Email|Display|Display,3,1
4294,Paid_Search|Social,2,0
4295,Display|Social|Paid_Search,3,0
4296,Display|Paid_Search,2,1
4297,Email,1,1
4298,Paid_Search,1,1
4299,Display,1,1
4300,Paid_Search|Email,2,1
4301,Email,1,0
4302,Paid_Search|Display|Social|Paid_Search,4,1
4303,Social|Email|Email,3,1
4304,Email|Paid_Search,2,1
4305,Email|Email,2,0
4306,Social|Paid_Search|Social,3,1
4307,Display|Email|Display|Social,4,0
4308,Paid_Search|Paid_Search,2,0
4309,Display|Social|Paid_Search,3,0
4310,Display|Paid_Search,2,1
